StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q6_4_TEXT,Q7,Q8,Q9,Q10,Q11,Q11_10_TEXT,Q12,Q12_6_TEXT,Q13,Q13_4_TEXT,Q14,Q15,Q15_4_TEXT,Q16,Q17,Q17_5_TEXT,Q18,Q19,Q20,Q21,Q22
2025-05-14 12:17:55,2025-05-14 12:20:42,IP Address,100,167,True,2025-05-14 12:20:43,R_2rjiij7cIHtkcOf,anonymous,EN-GB,Male,<20,100 Level,"Alex Ekwueme Federal university Medical School ","SE, Nigeria",Igbo,,No,,Personal contact/ colleagues,"SE, Nigeria",,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,Lack of funding/support from institution or external sources,,Not sure,No,Others (please specify),Establishing loans🥹,
2025-05-14 12:23:49,2025-05-14 12:29:58,IP Address,100,369,True,2025-05-14 12:29:59,R_2Ck0Nbqf5IViq7I,anonymous,EN-GB,Male,<20,400 Level,"David Umahi Federal University of Health Sciences, Uburu, Ebonyi state.","SE, Nigeria",Igbo,,No,,,,,,,,Other (please specify),"Scholarship ","More than ₦100,000",Others (Please specify),I haven't attended any conference.,No,,,,,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement",Reducing the cost of attending conferences. Also aiding transport of students to conference centres.,
2025-05-14 12:41:20,2025-05-14 12:44:13,IP Address,100,173,True,2025-05-14 12:44:14,R_8RsdaLjA8FWe3dz,anonymous,EN-GB,Female,<20,100 Level,"Alex Ekwueme Federal University, Ndufualike-Ikwo, Ebonyi State ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"Less than ₦20,000",Personal savings,,,,,Not sure,No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
2025-05-14 13:22:38,2025-05-14 13:24:44,IP Address,100,126,True,2025-05-14 13:24:45,R_81jgBD9a23V1SSI,anonymous,EN-GB,Male,<20,300 Level,"University of Nigeria, Nsukka ","SE, Nigeria",Igbo,,No,Rarely (Once a year),Flyers,"SE, Nigeria",Learning opportunity,,"Relevance to my field of study,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,No,,,"Less than ₦10,000",No,Limits access to valuable educational opportunities,"None actually ",
2025-05-14 13:54:14,2025-05-14 13:59:21,IP Address,100,307,True,2025-05-14 13:59:22,R_8rTrmIAuIcd0jo1,anonymous,EN-GB,Male,20-22,200 Level,"Abia State University ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦61,000 - ₦80,000",Personal savings,,,,,,,Limits access to valuable educational opportunities,,
2025-05-14 14:53:09,2025-05-14 14:56:55,IP Address,100,225,True,2025-05-14 14:56:56,R_8pFWlXwIACTnNbH,anonymous,EN-GB,Female,<20,200 Level,"Nnamdi Azikiwe University Medical Association ","SE, Nigeria",Igbo,,No,,,,,,,,Struggling to meet basic needs.,,"Less than ₦20,000",Others (Please specify),"Personal savings and financial helps from people ",,,,,No,Limits access to valuable educational opportunities,,
2025-05-14 15:28:57,2025-05-14 15:33:07,IP Address,100,250,True,2025-05-14 15:33:07,R_24tPqdGVzZcAZOK,anonymous,EN-GB,Female,20-22,400 Level,Alex Ekwueme Federal University Ndufu Alike Ikwo,"SE, Nigeria",Igbo,,No,,"Websites of associations,Flyers,Journals / Newsletters","SE, Nigeria,SS, Nigeria","Learning opportunity,To maintain skill base",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",Reduction of registration fee,No
2025-05-14 15:33:26,2025-05-14 15:36:28,IP Address,100,181,True,2025-05-14 15:36:28,R_2O6UxtxarySmSmG,anonymous,EN-GB,Female,20-22,400 Level,"Gregory ","SE, Nigeria",Others,Ijaw,No,,"Flyers,E-mails / subscriptions",,To view current research trends and keep up-to-date,,,,Just enough to meet basic needs,,"₦81,000 - ₦100,000",Personal savings,,Yes,High registration fees,,"₦10,000 - ₦20,000",No,Increases financial strain on students,"Reduction in prices ",
2025-05-14 20:48:48,2025-05-14 20:58:59,IP Address,100,611,True,2025-05-14 20:59:00,R_8FslP0qhIl6gpEt,anonymous,EN-GB,Male,23-26,300 Level,"Abia state University Uturu ","SE, Nigeria",Igbo,,No,,"Websites of associations,Flyers,Journals / Newsletters,Personal contact/ colleagues,Newspapers","SE, Nigeria",,,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses",,"Less than ₦10,000",Yes,Limits access to valuable educational opportunities,Reduction in the registration fee,No
2025-05-15 03:13:09,2025-05-15 03:17:04,IP Address,100,234,True,2025-05-15 03:17:04,R_2qjsdXl4jnikPIC,anonymous,EN-GB,Male,>30,400 Level,"Federal University teaching hospital Owerri ","SE, Nigeria",Yoruba,,No,,,,,,Relevance to my field of study,,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Personal savings,,Yes,Lack of funding/support from institution or external sources,,"Less than ₦10,000",No,Increases financial strain on students,Having funding to support medical students,"Nothing "
2025-05-15 09:55:56,2025-05-15 10:01:46,IP Address,100,350,True,2025-05-15 10:01:47,R_8fvGsJMWt9jYbcd,anonymous,EN-GB,Male,<20,200 Level,"Ebonyi State University ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦41,000 - ₦60,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",Yes,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Conferences opening saving box for each participant as they register, so that they can save up some money and meet up with the conference. This has to be done early ","None "
2025-05-15 15:02:00,2025-05-15 15:12:53,IP Address,100,652,True,2025-05-15 15:12:54,R_27j1ObpbEsFfT6F,anonymous,EN-GB,Female,20-22,300 Level,"David Umahi Federal University of Health Sciences ","SE, Nigeria",Igbo,,No,,"Flyers,Personal contact/ colleagues,E-mails / subscriptions,Newspapers","SE, Nigeria",Learning opportunity,,"Relevance to my field of study,Networking opportunities,Professional development,Availability of financial support",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,,,,"Less than ₦10,000",No,Limits access to valuable educational opportunities,"There should be sponsorship, scholarships grants and virtual attendance to help students who whom have problems meeting up with the finance for attending scientific conferences.",There should equally be free registration for an optimum amount of time.
2025-05-15 16:03:22,2025-05-15 16:09:42,IP Address,100,380,True,2025-05-15 16:09:43,R_2HtEuiPUO19HRtv,anonymous,EN-GB,Female,<20,100 Level,"Federal University of Technology Owerri ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),Personal contact/ colleagues,,"Learning opportunity,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"Less than ₦20,000",Others (Please specify),parents,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students",Scholarships/registration fee waivers to attend them,no
2025-05-16 02:34:44,2025-05-16 02:51:16,IP Address,100,992,True,2025-05-16 02:51:17,R_2NX70g11t380uKH,anonymous,EN-GB,Female,20-22,400 Level,"Alex Ekwueme Federal University ","SE, Nigeria",Igbo,,No,,"Websites of associations,Flyers,Journals / Newsletters,Personal contact/ colleagues,E-mails / subscriptions","SE, Nigeria,SS, Nigeria,SW, Nigeria,NC, Nigeria,NE, Nigeria,NW, Nigeria",,,"Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"Less than ₦20,000",,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses",,"₦21,000 - ₦40,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Group registration through the MSAs to attract much lower registration fees. Grants can also be made available to sponsor students to these conferences. ","Most students are not aware of several conferences and grants, so a channel could help in distributing this information, and more mentor-mentee programs should be made available so that students can gain more clarity. Also, even if the registration fees are substantially reduced, there's the worry of transport, accommodation, and feeding."
2025-05-16 07:31:46,2025-05-16 07:39:29,IP Address,100,462,True,2025-05-16 07:39:30,R_8wigVDFLcOEi6N5,anonymous,EN-GB,Female,<20,300 Level,"Madonna ","SE, Nigeria",Igbo,,No,,"Websites of associations,Flyers",,,,Professional development,,Just enough to meet basic needs,,"₦41,000 - ₦60,000",,,Yes,High registration fees,,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Others (please specify)","Reduction of finance requirements of the medical student to enable a wide spread of information to those who may not have the finance to acquire these means but have the ability to make proper use of the information given ",No
2025-05-14 09:20:55,2025-05-17 15:42:10,IP Address,100,282074,True,2025-05-17 15:42:10,R_2Bn9qerf6MQVDqS,anonymous,EN-GB,Female,20-22,200 Level,"Chukwuemeka Odumegwu Ojukwu University ","SE, Nigeria",Igbo,,No,,"Websites of associations,Flyers,Personal contact/ colleagues","SE, Nigeria,SW, Nigeria,NC, Nigeria","Learning opportunity,To build resume,Networking",,"Relevance to my field of study,Networking opportunities,Financial considerations (registration fees, travel costs, etc.)",,Comfortable,,"₦41,000 - ₦60,000",Others (Please specify),"Parents ",No,,,"More than ₦40,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students","I think conferences should be subsidised. ",No
2025-05-18 03:52:05,2025-05-18 03:58:48,IP Address,100,402,True,2025-05-18 03:58:48,R_8rU55vDyrPqdakw,anonymous,EN-GB,Male,23-26,600 Level,"University of Maiduguri ","NE, Nigeria",Others,Ngamu,Yes,Rarely (Once a year),Personal contact/ colleagues,"NE, Nigeria","Learning opportunity,Tourism,Association related activities",,Relevance to my field of study,,Just enough to meet basic needs,,"₦81,000 - ₦100,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",Collaboration with NGOs and Other association,
2025-05-19 06:34:24,2025-05-19 06:38:31,IP Address,100,247,True,2025-05-19 06:38:32,R_839Otv2vdNPn2Fl,anonymous,EN-GB,Male,20-22,600 Level,"University of Maiduguri ","NE, Nigeria",Hausa,,Yes,Occasionally (2-3 times a year),Personal contact/ colleagues,"NE, Nigeria",Learning opportunity,,Professional development,,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation)",,"₦10,000 - ₦20,000",Yes,Limits access to valuable educational opportunities,"Make life easier for medical students by reducing the cost of registration ","Not much, just remember that with every hardness comes easy "
2025-05-20 15:00:06,2025-05-20 15:05:39,IP Address,100,333,True,2025-05-20 15:05:40,R_2PA3no9hLuGlYVD,anonymous,EN-GB,Male,23-26,600 Level,"Afe babalola university ","SW, Nigeria",Igbo,,No,,,,,,,,Struggling to meet basic needs.,,"More than ₦100,000",Personal savings,,No,,,"Less than ₦10,000",Yes,,,
2025-05-20 19:28:40,2025-05-20 19:32:36,IP Address,100,235,True,2025-05-20 19:32:37,R_84k24NtD14J61f8,anonymous,EN-GB,Female,<20,300 Level,"University of Maiduguri Medical School ","NE, Nigeria",Others,Edo,No,,"Websites of associations,Flyers,Journals / Newsletters,Personal contact/ colleagues","SW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,To deliver papers,Tourism,Networking,Association related activities,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
